,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
768,0.4128,7560.0,16920.0,7365.0,0.4165,1001.0,22.0,0.5743,0.2031,0.1604,0.0109,0.036,0.3197894737,0.6442105263
769,0.3141,480.0,480.0,6241.0,0.6571,872.0,18.0,0.0,0.0,0.0,0.0,0.0326975477,0.3678474114,0.5994550409
770,0.3978,23900.0,23900.0,4217.0,0.7155,910.0,19.0,0.4496,0.3441,0.0398,0.0213,0.0283018868,0.3066037736,0.6650943396
771,0.5247,25860.0,25860.0,7732.0,0.3986,1014.0,22.0,0.4942,0.0837,0.2151,0.065,0.0576368876,0.3054755043,0.6368876081
772,0.5051,11282.0,26690.0,6342.0,0.3592,959.0,21.0,0.8339,0.0202,0.0234,0.0075,0.0116896918,0.3421891605,0.6461211477
773,0.8321,13896.0,36774.0,12587.0,0.4284,1226.0,28.0,0.2967,0.0209,0.1834,0.342,0.0656146179,0.310423588,0.623961794
774,0.4484,15150.0,15150.0,6787.0,0.352,1045.0,23.0,0.5883,0.1449,0.0352,0.0063,0.0218780728,0.3416912488,0.6364306785
775,0.2194,9080.0,19640.0,7255.0,0.4192,1009.0,22.0,0.5328,0.3376,0.0074,0.0221,0.0218181818,0.36,0.6181818182
776,0.4384,7171.0,18331.0,8118.0,0.5231,986.0,21.0,0.4737,0.0391,0.2978,0.0347,0.0546357616,0.3592715232,0.5860927152
777,0.4092,28932.0,28932.0,6712.0,0.347,1028.0,22.0,0.6258,0.263,0.031,0.0115,0.0194063927,0.3744292237,0.6061643836
778,0.7127,8611.0,20963.0,8648.0,0.2586,1114.0,25.0,0.7282,0.0172,0.0792,0.068,0.0209434332,0.2544529262,0.7246036406
779,0.4645,15604.0,15604.0,9996.0,0.5247,883.0,19.0,0.4863,0.1274,0.1213,0.0303,0.0238095238,0.2619047619,0.7142857143
780,0.3239,17700.0,17700.0,5261.0,0.5839,824.0,17.0,0.4544,0.415,0.0671,0.0018,0.0290360046,0.3484320557,0.6225319396
781,0.5631,6143.0,20256.0,7975.0,0.3211,1050.0,23.0,0.7097,0.1562,0.051,0.026,0.015335681,0.2613881631,0.7232761559
782,0.7338,7568.0,17218.0,6595.0,0.2988,1086.0,24.0,0.7894,0.0331,0.1001,0.0196,0.012406015,0.2477443609,0.7398496241
783,0.4129,7249.0,22561.0,6711.0,0.4367,1026.0,22.0,0.8495,0.0601,0.0199,0.0118,0.0303751144,0.3979871912,0.5716376944
784,0.2261,9640.0,20710.0,7251.0,0.4405,1009.0,22.0,0.5126,0.3627,0.0141,0.0247,0.0230316015,0.3588644885,0.61810391
785,0.6409,38330.0,38330.0,9877.0,0.3653,1168.0,26.0,0.6562,0.0819,0.1387,0.0207,0.0095588235,0.2360294118,0.7544117647
786,0.4252,6094.0,19652.0,8402.0,0.427,983.0,21.0,0.296,0.0297,0.5451,0.0117,0.0737692188,0.3522286069,0.5740021743
787,0.8495,10415.0,29665.0,11265.0,0.1446,1300.0,29.0,0.762,0.0208,0.0475,0.0553,0.0078898293,0.1573662315,0.8347439392
788,0.5408,24920.0,24920.0,5338.0,0.4285,938.0,21.0,0.641,0.1039,0.0869,0.0064,0.0244161359,0.3503184713,0.6252653928
789,0.3466,7276.0,13612.0,5996.0,0.4758,990.0,21.0,0.4908,0.3672,0.0297,0.0083,0.0342533616,0.4075017693,0.5582448691
790,0.4059,9386.0,18364.0,7223.0,0.5603,938.0,20.0,0.4521,0.4962,0.0115,0.0095,0.0169121658,0.3786142935,0.6044735406
791,0.4732,34428.0,34428.0,7700.0,0.4031,982.0,22.0,0.5392,0.2432,0.0756,0.0143,0.0125470514,0.3124215809,0.6750313676
792,0.6,10448.0,25731.0,9845.0,0.2216,1145.0,25.0,0.7349,0.047,0.0686,0.0416,0.0152207002,0.2114293621,0.7733499377
793,0.4141,9300.0,19029.0,8048.0,0.3567,1030.0,22.0,0.717,0.0822,0.0759,0.0596,0.021107628,0.3143155695,0.6645768025
794,0.4988,12040.0,24310.0,7512.0,0.3998,1069.0,23.0,0.7074,0.153,0.0438,0.0088,0.0211193242,0.3041182682,0.6747624076
795,0.5217,7322.0,13767.0,7115.0,0.3661,1010.0,22.0,0.7667,0.1059,0.0388,0.008,0.0161952555,0.325729927,0.6580748175
796,0.4935,9128.0,20622.0,9514.0,0.3179,1221.0,27.0,0.7024,0.123,0.0417,0.0381,0.0256294964,0.2778776978,0.6964928058
797,0.3214,6578.0,19068.0,7448.0,0.3202,1072.0,23.0,0.5626,0.1548,0.0988,0.0779,0.0325542571,0.3877295492,0.5797161937
798,0.7158,21878.0,21878.0,8720.0,0.3161,1054.0,23.0,0.6175,0.1028,0.1202,0.0311,0.0221382289,0.3725701944,0.6052915767
799,0.4012,8050.0,14050.0,6920.0,0.4565,1088.0,24.0,0.7431,0.1375,0.0249,0.0073,0.0280745862,0.3662266918,0.605698722
800,0.4647,5707.0,15523.0,8052.0,0.5854,870.0,18.0,0.1554,0.7246,0.0327,0.0067,0.0221238938,0.3238133548,0.6540627514
801,0.5034,33268.0,33268.0,8401.0,0.4822,913.0,20.0,0.2312,0.0682,0.4002,0.1283,0.0682302772,0.3901918977,0.5415778252
802,0.5988,30588.0,30588.0,7031.0,0.3729,970.0,21.0,0.5902,0.1954,0.0977,0.019,0.0188679245,0.3446540881,0.6364779874
803,0.6886,6368.0,22467.0,9509.0,0.3833,1179.0,26.0,0.511,0.114,0.254,0.0594,0.0297888938,0.322851153,0.6473599532
804,0.9158,13431.0,38139.0,15711.0,0.3114,1397.0,32.0,0.2689,0.0212,0.1409,0.3527,0.0615794642,0.2672184037,0.6712021321
805,0.5459,27431.0,27431.0,5463.0,0.333,1067.0,23.0,0.7849,0.0089,0.0399,0.0211,0.0232108317,0.2553191489,0.7214700193
806,0.5841,34030.0,34030.0,9154.0,0.2628,1022.0,23.0,0.5816,0.0813,0.2048,0.0226,0.0200276243,0.2935082873,0.6864640884
807,0.5802,29030.0,29030.0,7383.0,0.3852,1014.0,23.0,0.7169,0.1409,0.0262,0.0153,0.0112160567,0.2815820543,0.707201889
808,0.2122,25020.0,25020.0,7134.0,0.5253,836.0,17.0,0.371,0.4492,0.0622,0.016,0.0122574055,0.431052094,0.5566905005
809,0.744,30740.0,30740.0,7349.0,0.2717,1060.0,24.0,0.8831,0.0275,0.0349,0.0121,0.0148221344,0.2845849802,0.7005928854
810,0.7824,34640.0,34640.0,9665.0,0.1689,1217.0,27.0,0.7418,0.0454,0.0933,0.0463,0.0197215777,0.1736272235,0.8066511988
811,0.7811,31188.0,31188.0,6795.0,0.4298,946.0,19.0,0.5202,0.0734,0.0876,0.0269,0.0477987421,0.3635220126,0.5886792453
812,0.3344,6050.0,8495.0,6239.0,0.2519,957.0,21.0,0.7758,0.0471,0.0487,0.0057,0.027072758,0.3130287648,0.6598984772
813,0.7147,26958.0,26958.0,7555.0,0.2974,1145.0,25.0,0.754,0.0777,0.0281,0.0244,0.0149911817,0.2883597884,0.69664903
814,0.5826,24375.0,24375.0,7833.0,0.2705,1086.0,24.0,0.6833,0.055,0.0898,0.0365,0.0233100233,0.2167832168,0.7599067599
815,0.3183,6630.0,8274.0,6158.0,0.6333,890.0,19.0,0.0265,0.9453,0.0088,0.003,0.0196155355,0.4009415457,0.5794429188
816,0.6219,16170.0,16170.0,7082.0,0.2631,1139.0,25.0,0.8347,0.0379,0.0294,0.0068,0.0130081301,0.1907859079,0.7962059621
817,0.4559,28131.0,28131.0,5863.0,0.4584,1017.0,23.0,0.2786,0.0853,0.271,0.1813,0.041716329,0.2228843862,0.7353992849
818,0.2339,5014.0,13834.0,6334.0,0.5464,807.0,19.0,0.0539,0.7196,0.0757,0.0074,0.06125,0.39,0.54875
819,0.6286,30840.0,30840.0,7942.0,0.3819,1068.0,23.0,0.6488,0.0847,0.1806,0.0174,0.0548780488,0.368902439,0.5762195122
820,0.4719,25200.0,25200.0,7197.0,0.4098,1069.0,24.0,0.6035,0.1427,0.174,0.0143,0.0297723292,0.292469352,0.6777583187
821,0.4035,7498.0,18746.0,6527.0,0.3825,1028.0,22.0,0.9074,0.0398,0.011,0.0029,0.036036036,0.4270757244,0.5368882396
822,0.546,23650.0,23650.0,7943.0,0.294,1075.0,23.0,0.6101,0.1546,0.1418,0.0197,0.0339525945,0.2927610506,0.6732863549
823,0.6459,32270.0,32270.0,4887.0,0.2451,1020.0,23.0,0.4062,0.0577,0.0755,0.1404,0.0186170213,0.2109929078,0.7703900709
824,0.9401,49770.0,49770.0,14367.0,0.0833,1472.0,33.0,0.5337,0.0708,0.0752,0.1809,0.0108243131,0.1032472939,0.885928393
825,0.5306,7294.0,15982.0,7338.0,0.4279,1000.0,21.0,0.54,0.1875,0.1888,0.0128,0.0443178661,0.376076688,0.579605446
826,0.3767,18966.0,18966.0,4684.0,0.6529,863.0,18.0,0.3788,0.4115,0.1365,0.0059,0.0410557185,0.4662756598,0.4926686217
827,0.3836,22396.0,22396.0,6970.0,0.7041,914.0,20.0,0.0019,0.8267,0.0019,0.0019,0.0133475707,0.3091297384,0.6775226909
828,0.4082,7178.0,16959.0,6945.0,0.3331,1002.0,22.0,0.8707,0.0439,0.026,0.015,0.0105386417,0.3550936768,0.6343676815
829,0.539,8974.0,23542.0,8580.0,0.5268,1056.0,23.0,0.2636,0.4197,0.0966,0.1235,0.0347497522,0.289395441,0.6758548067
830,0.4772,30920.0,30920.0,7072.0,0.5192,990.0,21.0,0.4488,0.1376,0.324,0.0266,0.0985639687,0.3825065274,0.5189295039
831,0.4602,30815.0,30815.0,5455.0,0.4673,986.0,23.0,0.5179,0.2244,0.1308,0.0231,0.0438871473,0.2570532915,0.6990595611
832,0.9208,52430.0,52430.0,11728.0,0.1149,1445.0,33.0,0.5649,0.0423,0.0661,0.1189,0.0196987254,0.1332560834,0.8470451912
833,0.2969,4992.0,12012.0,5721.0,0.4926,970.0,21.0,0.5185,0.0488,0.0371,0.0172,0.0314091681,0.3967176005,0.5718732315
834,0.3708,23180.0,23180.0,5080.0,0.3756,999.0,22.0,0.6574,0.0676,0.0763,0.0043,0.0409638554,0.3915662651,0.5674698795
835,0.5711,37060.0,37060.0,10038.0,0.2565,1043.0,23.0,0.6157,0.1118,0.0967,0.0282,0.0169646951,0.2686840899,0.714351215
836,0.815,9176.0,23654.0,8016.0,0.1343,1149.0,25.0,0.788,0.0399,0.0472,0.0414,0.0079175106,0.1821027435,0.8099797459
837,0.64,38560.0,38560.0,8492.0,0.4583,1034.0,22.0,0.2245,0.0586,0.4951,0.051,0.0777398559,0.3966628745,0.5255972696
838,0.5061,7762.0,17554.0,7627.0,0.4188,986.0,22.0,0.513,0.1824,0.219,0.0166,0.0547322084,0.3593543654,0.5859134263
839,0.962,45800.0,45800.0,16529.0,0.1186,1493.0,33.0,0.4705,0.0678,0.11,0.1655,0.0280373832,0.1748998665,0.7970627503
840,0.7208,8104.0,27890.0,10712.0,0.1918,1164.0,26.0,0.673,0.0332,0.0746,0.0361,0.0152742728,0.2057378138,0.7789879134
841,0.5992,8028.0,17388.0,9058.0,0.2808,1134.0,25.0,0.6004,0.0612,0.2301,0.025,0.0378232343,0.2664029332,0.6957738325
842,0.496,34630.0,34630.0,9526.0,0.2463,1063.0,24.0,0.5927,0.0917,0.0997,0.0247,0.0138109625,0.2753560639,0.7108329737
843,0.5369,6394.0,20798.0,7873.0,0.3064,1110.0,24.0,0.6741,0.0976,0.1094,0.0445,0.0180161085,0.2990674014,0.68291649
844,0.3503,24850.0,24850.0,6778.0,0.534,920.0,22.0,0.1987,0.2967,0.3155,0.0737,0.0504201681,0.3235294118,0.6260504202
845,0.3024,6031.0,16605.0,6454.0,0.4508,963.0,20.0,0.4993,0.377,0.0607,0.0236,0.0246271245,0.3048907388,0.6704821367
846,0.7646,33000.0,33000.0,8089.0,0.1827,1132.0,25.0,0.7302,0.1,0.0449,0.0229,0.0079908676,0.1860730594,0.8059360731
847,0.5294,30000.0,30000.0,7409.0,0.319,974.0,21.0,0.7091,0.0714,0.0858,0.0234,0.0141557128,0.2750252781,0.7108190091
848,0.3659,10286.0,21950.0,6661.0,0.4962,948.0,19.0,0.8437,0.0174,0.0314,0.0105,0.0263157895,0.4150717703,0.5586124402
849,0.4355,9140.0,23352.0,7082.0,0.368,1047.0,23.0,0.7624,0.1049,0.0258,0.0095,0.0235792019,0.3577690447,0.6186517533
850,0.8282,48838.0,48838.0,12620.0,0.1747,1360.0,31.0,0.6668,0.0206,0.0952,0.1123,0.0101936799,0.1447502548,0.8450560652
851,0.5131,28087.0,28087.0,6297.0,0.3796,996.0,22.0,0.6919,0.0471,0.0833,0.0493,0.0343035343,0.3316008316,0.6340956341
852,0.5092,26558.0,26558.0,7575.0,0.367,1030.0,22.0,0.4557,0.0944,0.1053,0.1501,0.0340909091,0.3347537879,0.631155303
853,0.6844,30330.0,30330.0,7574.0,0.296,1200.0,27.0,0.7067,0.2021,0.0257,0.022,0.0221752904,0.303062302,0.6747624076
854,0.4433,12248.0,24871.0,6882.0,0.433,1055.0,23.0,0.633,0.203,0.0785,0.0166,0.023481664,0.3023626613,0.6741556747
855,0.8891,44085.0,44085.0,12843.0,0.1562,1244.0,28.0,0.619,0.0312,0.072,0.0815,0.0145051195,0.1424914676,0.843003413
856,0.956,50070.0,50070.0,11870.0,0.1805,1442.0,33.0,0.5357,0.0758,0.1261,0.1179,0.0224215247,0.1726457399,0.8049327354
857,0.664,13208.0,37916.0,9653.0,0.611,1025.0,23.0,0.1275,0.0481,0.4847,0.2309,0.1419068736,0.3915742794,0.466518847
858,0.64,26094.0,26094.0,7138.0,0.2854,1149.0,25.0,0.7672,0.0769,0.0505,0.0268,0.0183098592,0.2169014085,0.7647887324
859,0.1917,5516.0,14204.0,7458.0,0.4655,894.0,18.0,0.1726,0.2435,0.4106,0.0924,0.1104283708,0.3948384831,0.4947331461
860,0.2749,9366.0,17496.0,7028.0,0.7039,849.0,18.0,0.0256,0.9129,0.0076,0.0019,0.0164220825,0.3494060098,0.6341719078
861,0.6508,27546.0,27546.0,7326.0,0.3185,1050.0,23.0,0.8098,0.0471,0.0263,0.0152,0.0127693536,0.2936951317,0.6935355148
862,0.6228,8210.0,20300.0,9085.0,0.2359,1155.0,26.0,0.7798,0.05,0.0692,0.0251,0.0240930102,0.253116683,0.7227903068
863,0.3514,18840.0,18840.0,5879.0,0.4474,965.0,21.0,0.8095,0.123,0.0161,0.0088,0.0340909091,0.4444444444,0.5214646465
864,0.932,47286.0,47286.0,14170.0,0.163,1422.0,32.0,0.4209,0.0597,0.1153,0.1722,0.0135066259,0.125127421,0.8613659531
865,0.4336,5856.0,14352.0,7074.0,0.4114,984.0,21.0,0.6878,0.0994,0.1548,0.0117,0.0405427768,0.3824259474,0.5770312759
866,0.4954,34488.0,34488.0,9842.0,0.4651,885.0,19.0,0.2087,0.2,0.3058,0.1478,0.0691489362,0.3776595745,0.5531914894
867,0.4562,12588.0,26173.0,9481.0,0.3967,1025.0,22.0,0.6384,0.1399,0.0845,0.038,0.0321699545,0.3256449165,0.642185129
868,0.6802,11322.0,28866.0,8285.0,0.2264,1141.0,26.0,0.8032,0.0742,0.0482,0.0184,0.0072931276,0.1910238429,0.8016830295
869,0.3261,13480.0,13480.0,7465.0,0.3682,917.0,20.0,0.4075,0.1583,0.2695,0.0674,0.0426540284,0.3475513428,0.6097946288
870,0.2565,6690.0,13538.0,5612.0,0.3464,970.0,21.0,0.6105,0.0684,0.0847,0.0065,0.0357142857,0.3952380952,0.569047619
871,0.5279,12889.0,17291.0,8658.0,0.4621,970.0,21.0,0.6214,0.1948,0.1067,0.0093,0.0282911248,0.3319644079,0.6397444673
872,0.2333,6419.0,16211.0,6167.0,0.5538,855.0,18.0,0.2472,0.0711,0.651,0.0053,0.0870337478,0.3756660746,0.5373001776
873,0.6792,9852.0,26364.0,9429.0,0.1687,1215.0,27.0,0.8543,0.0714,0.0253,0.0213,0.0045816733,0.1792828685,0.8161354582
874,0.3972,5526.0,16099.0,7653.0,0.635,859.0,18.0,0.056,0.8439,0.0238,0.0095,0.0215873016,0.3187301587,0.6596825397
875,0.6047,30300.0,30300.0,7182.0,0.3155,1064.0,24.0,0.7712,0.0444,0.0213,0.0105,0.014974263,0.3556387459,0.6293869911
876,0.5479,16290.0,16290.0,5704.0,0.3875,1116.0,25.0,0.8038,0.0817,0.0268,0.004,0.0171232877,0.2542808219,0.7285958904
877,0.3,7457.0,16031.0,9272.0,0.4379,1050.0,23.0,0.2772,0.0934,0.487,0.0532,0.0494543309,0.3389047291,0.6116409399
878,0.4172,27080.0,27080.0,5603.0,0.5655,907.0,19.0,0.4555,0.325,0.0696,0.0155,0.0204460967,0.2732342007,0.7063197026
879,0.6286,27934.0,27934.0,6328.0,0.3281,1101.0,24.0,0.8129,0.0365,0.0248,0.0117,0.0155807365,0.2478753541,0.7365439093
880,0.1954,10280.0,10280.0,5219.0,0.9113,740.0,15.0,0.0042,0.8381,0.0028,0.0014,0.0376344086,0.4107526882,0.5516129032
881,0.5511,8950.0,19086.0,7615.0,0.3514,1032.0,23.0,0.5104,0.0827,0.3309,0.0211,0.0405687997,0.3186254008,0.6408057995
882,0.6776,9091.0,17612.0,7075.0,0.2035,1145.0,25.0,0.8938,0.0081,0.0353,0.0234,0.0033313144,0.2104784979,0.7861901878
883,0.6008,27160.0,27160.0,5881.0,0.3912,1048.0,23.0,0.7085,0.086,0.0735,0.0085,0.0132689988,0.3341375151,0.6525934861
884,0.5905,30726.0,30726.0,7242.0,0.2104,1150.0,26.0,0.5937,0.0529,0.0923,0.0281,0.0248901903,0.243045388,0.7320644217
885,0.2778,11632.0,11632.0,6073.0,0.4164,950.0,20.0,0.2559,0.1614,0.0643,0.0354,0.0292134831,0.4606741573,0.5101123596
886,0.8044,17100.0,27106.0,9533.0,0.1706,1258.0,28.0,0.7683,0.0546,0.0259,0.0752,0.0054054054,0.2287941788,0.7658004158
887,0.436,8356.0,24474.0,7695.0,0.3534,1087.0,24.0,0.7483,0.1126,0.0342,0.0197,0.0156898939,0.2741116751,0.710198431
888,0.5068,18236.0,18236.0,6249.0,0.7076,826.0,17.0,0.006,0.8384,0.0431,0.0023,0.0159509202,0.3484662577,0.6355828221
889,0.9411,55056.0,55056.0,18089.0,0.2244,1496.0,34.0,0.3724,0.0742,0.1312,0.1769,0.0313930674,0.2190974493,0.7495094833
890,0.5117,8550.0,24210.0,8729.0,0.3395,1016.0,21.0,0.5207,0.2588,0.0662,0.0443,0.017282011,0.3199416452,0.6627763438
891,0.7741,38200.0,38200.0,8137.0,0.2175,1117.0,25.0,0.88,0.0249,0.031,0.0171,0.0138504155,0.3185595568,0.6675900277
892,0.6362,42160.0,42160.0,13157.0,0.2201,1177.0,27.0,0.5646,0.0809,0.1374,0.0996,0.0128720837,0.2224456959,0.7646822204
893,0.8494,46269.0,46269.0,12145.0,0.166,1366.0,29.0,0.6492,0.0232,0.0682,0.0996,0.0101419878,0.1252535497,0.8646044625
894,0.5285,10744.0,25050.0,9361.0,0.2894,1159.0,26.0,0.7595,0.1097,0.0404,0.0349,0.0149599288,0.292252894,0.6927871772
895,0.6974,36726.0,36726.0,10028.0,0.1415,1237.0,28.0,0.6568,0.0688,0.0329,0.0823,0.0119521912,0.2154714475,0.7725763612
896,0.6965,35364.0,35364.0,8689.0,0.2791,1032.0,23.0,0.7203,0.0533,0.1221,0.0349,0.0094292804,0.3136476427,0.6769230769
897,0.4105,6348.0,17508.0,8683.0,0.663,871.0,18.0,0.0757,0.0423,0.6083,0.1581,0.1782989867,0.4187635204,0.4029374929
898,0.3418,22000.0,22000.0,4540.0,0.58,1007.0,22.0,0.7884,0.0965,0.0235,0.0012,0.0448717949,0.4658119658,0.4893162393
899,0.5816,28580.0,28580.0,7152.0,0.3293,1102.0,25.0,0.7243,0.0593,0.0925,0.0164,0.0207207207,0.2630630631,0.7162162162
900,0.2219,9351.0,17079.0,7451.0,0.4856,870.0,18.0,0.3346,0.1014,0.3744,0.094,0.1171235315,0.3784264863,0.5044499822
901,0.7708,42670.0,42670.0,10947.0,0.1248,1223.0,28.0,0.7218,0.0505,0.1237,0.0281,0.0242390079,0.1798196167,0.7959413754
902,0.8708,40700.0,40700.0,8527.0,0.1489,1290.0,29.0,0.7843,0.0146,0.0442,0.052,0.013363029,0.0868596882,0.8997772829
903,0.4745,11681.0,24619.0,10261.0,0.3831,1025.0,22.0,0.6576,0.1267,0.0788,0.0348,0.0318620286,0.330312774,0.6378251973
904,0.3912,23440.0,23440.0,5555.0,0.4938,1030.0,23.0,0.6112,0.2619,0.0321,0.018,0.0154501865,0.2818327118,0.7027171018
905,0.3676,31080.0,31080.0,7228.0,0.2631,1004.0,22.0,0.58,0.2139,0.0359,0.012,0.018957346,0.3601895735,0.6208530806
906,0.3724,6547.0,19111.0,6306.0,0.3652,1030.0,22.0,0.6688,0.1643,0.0697,0.0072,0.0174004193,0.3962264151,0.5863731656
907,0.8414,11839.0,34143.0,11818.0,0.2379,1258.0,29.0,0.4245,0.0254,0.0734,0.2387,0.0447582371,0.26957638,0.685665383
908,0.4502,34715.0,34715.0,8319.0,0.2555,931.0,18.0,0.6682,0.0895,0.0519,0.0157,0.0200716846,0.3082437276,0.6716845878
909,0.4796,10056.0,29004.0,14803.0,0.2588,1020.0,24.0,0.662,0.0434,0.0977,0.0558,0.0162188932,0.2497214312,0.7340596756
910,0.2986,16510.0,16510.0,6109.0,0.4857,893.0,19.0,0.3959,0.2105,0.0682,0.0112,0.0574063877,0.5089482379,0.4336453744
911,0.3878,8523.0,23170.0,7622.0,0.3528,1020.0,22.0,0.5898,0.0251,0.1155,0.018,0.0371216448,0.3666476299,0.5962307253
912,0.4085,9768.0,13819.0,9248.0,0.4129,1029.0,22.0,0.6339,0.1749,0.0536,0.035,0.024279476,0.3594759825,0.6162445415
913,0.6212,12772.0,31464.0,8788.0,0.2857,1097.0,24.0,0.4964,0.1834,0.0844,0.1293,0.0167344567,0.2484601976,0.7348053457
914,0.4286,34050.0,34050.0,5523.0,0.283,957.0,19.0,0.7322,0.0701,0.0769,0.0131,0.0164888458,0.2812803104,0.7022308438
915,0.539,6107.0,18636.0,8337.0,0.4046,1066.0,23.0,0.6135,0.1666,0.0743,0.0504,0.0185130478,0.2641063516,0.7173806007
916,0.7514,35472.0,35472.0,8426.0,0.3036,1140.0,25.0,0.6277,0.0363,0.0928,0.111,0.0151815182,0.2257425743,0.7590759076
917,0.6972,26850.0,26850.0,9026.0,0.317,1072.0,24.0,0.6259,0.1248,0.1445,0.0698,0.0188087774,0.3379310345,0.6432601881
918,0.5637,28350.0,28350.0,5508.0,0.2347,1087.0,24.0,0.7069,0.076,0.1206,0.0099,0.0151815182,0.2323432343,0.7524752475
919,0.5732,9300.0,21570.0,9118.0,0.3533,1011.0,22.0,0.6455,0.1163,0.1333,0.0376,0.0267194458,0.3659079664,0.6073725878
920,0.4817,6990.0,12375.0,7272.0,0.3376,1050.0,23.0,0.7748,0.104,0.0185,0.0115,0.0178524547,0.3538986611,0.6282488842
921,0.4474,24600.0,24600.0,5718.0,0.4527,976.0,21.0,0.6297,0.0839,0.2189,0.0039,0.0176470588,0.3676470588,0.6147058824
922,0.3225,6172.0,8679.0,6633.0,0.2495,951.0,20.0,0.7601,0.0476,0.0608,0.0088,0.0217391304,0.2658862876,0.7123745819
923,0.9779,44000.0,44000.0,16042.0,0.1273,1497.0,34.0,0.4734,0.0673,0.1013,0.1645,0.0224719101,0.172752809,0.8047752809
924,0.3059,26306.0,26306.0,6025.0,0.4037,891.0,18.0,0.5536,0.2768,0.0262,0.0162,0.024691358,0.3245149912,0.6507936508
925,0.8022,11036.0,31214.0,11051.0,0.216,1205.0,27.0,0.6319,0.0313,0.2258,0.0627,0.0446671196,0.2548403533,0.7004925272
926,0.6844,6410.0,17324.0,9382.0,0.407,1177.0,26.0,0.5137,0.1068,0.2078,0.0636,0.0287843566,0.3223027485,0.6489128948
927,0.5017,6390.0,11391.0,6501.0,0.3557,1050.0,23.0,0.8311,0.0648,0.0296,0.0059,0.0058456742,0.3335931411,0.6605611847
928,0.5982,26100.0,26100.0,5861.0,0.4043,1033.0,22.0,0.7777,0.1308,0.0429,0.0084,0.0210843373,0.3192771084,0.6596385542
929,0.8026,48960.0,48960.0,8800.0,0.1903,1318.0,30.0,0.6568,0.0663,0.0946,0.0402,0.029109589,0.1421232877,0.8287671233
930,0.4462,6750.0,18070.0,7912.0,0.326,1050.0,23.0,0.7012,0.066,0.0986,0.031,0.0327316009,0.3096607816,0.6576076175
931,0.5799,26950.0,26950.0,6172.0,0.3647,1050.0,23.0,0.8512,0.0436,0.0273,0.0041,0.0214822771,0.3544575725,0.6240601504
932,0.4276,11290.0,18048.0,8513.0,0.3885,1030.0,22.0,0.7914,0.0737,0.0469,0.0146,0.017144987,0.3358181141,0.647036899
933,0.7857,20031.0,20031.0,6612.0,0.4299,947.0,20.0,0.8216,0.1236,0.0056,0.0084,0.0350109409,0.4398249453,0.5251641138
934,0.5616,28790.0,28790.0,7694.0,0.3404,1064.0,23.0,0.6894,0.0797,0.1507,0.026,0.0336817654,0.4134727062,0.5528455285
935,0.4316,27492.0,27492.0,5534.0,0.4102,928.0,20.0,0.6444,0.0504,0.0,0.0038,0.0234741784,0.3849765258,0.5915492958
936,0.9419,45527.0,45527.0,14525.0,0.1416,1458.0,33.0,0.5432,0.0567,0.0966,0.1704,0.0146471372,0.1304926764,0.8548601864
937,0.8004,41044.0,41044.0,9756.0,0.1848,1134.0,25.0,0.8189,0.0192,0.0857,0.0229,0.0070242656,0.183908046,0.8090676884
938,0.4819,10229.0,19321.0,10063.0,0.3896,946.0,20.0,0.837,0.0919,0.0235,0.0116,0.0074034902,0.3691168694,0.6234796404
939,0.6071,17630.0,17630.0,6820.0,0.252,1050.0,23.0,0.8256,0.0559,0.0551,0.0163,0.0073732719,0.3211981567,0.6714285714
940,0.9452,45612.0,45612.0,13381.0,0.1444,1425.0,32.0,0.4327,0.0642,0.1084,0.1233,0.0279286268,0.155159038,0.8169123351
941,0.4626,9766.0,15262.0,8062.0,0.3575,1024.0,22.0,0.8475,0.0225,0.0311,0.0062,0.0053380783,0.2793594306,0.7153024911
942,0.6525,9897.0,26277.0,9205.0,0.2489,1128.0,25.0,0.7467,0.0231,0.1053,0.0223,0.0142215569,0.2203093812,0.7654690619
943,0.9561,47668.0,47668.0,15855.0,0.1444,1452.0,33.0,0.4543,0.0716,0.1034,0.189,0.0200258398,0.1560077519,0.8239664083
944,0.4486,7312.0,18172.0,7503.0,0.3636,1051.0,23.0,0.5948,0.0914,0.1586,0.0285,0.0467486819,0.3377855888,0.6154657293
945,0.6113,3830.0,3830.0,8444.0,0.3968,1040.0,23.0,0.7889,0.0053,0.0312,0.0101,0.010176619,0.2163162321,0.7735071489
946,0.3223,6696.0,15120.0,6399.0,0.3638,900.0,19.0,0.7054,0.1604,0.0152,0.0022,0.0171606864,0.4602184087,0.5226209048
947,0.9011,13856.0,43476.0,10886.0,0.1538,1384.0,31.0,0.6156,0.0431,0.0461,0.1272,0.0155942219,0.1579120158,0.8264937623
948,0.8481,11634.0,29844.0,10885.0,0.2221,1262.0,29.0,0.7027,0.0762,0.0569,0.1009,0.0155262435,0.1659796647,0.8184940918
949,0.3565,6344.0,17504.0,8767.0,0.6447,871.0,18.0,0.0812,0.0465,0.5965,0.1645,0.1783212161,0.4222075347,0.3994712492
950,0.9037,47616.0,47616.0,10688.0,0.1145,1326.0,31.0,0.7444,0.0508,0.0777,0.0742,0.008040201,0.1226130653,0.8693467337
